age,income,family_size,employed,education,marital_status,race,hicoverage
77,101941,0,5,44,4,1,1
85,47379,0,5,39,4,1,1
54,120650,0,1,44,5,1,1
50,75214,0,1,44,7,1,1
55,13003,1,1,43,1,1,1
56,100003,1,1,40,1,1,1
24,14000,1,1,39,7,1,1
21,12000,1,1,39,7,1,1
59,15200,1,5,42,1,1,1
55,75032,1,1,42,1,1,1
65,48214,1,3,41,1,1,1
64,44215,1,2,39,1,1,1
25,62500,0,1,43,7,1,1
25,10000,0,7,43,7,1,1
78,21636,0,5,39,4,1,1
80,38037,0,5,40,4,1,1
52,118015,0,1,40,5,1,1
60,115815,1,1,43,1,1,1
59,55640,1,1,44,1,1,1
60,74600,1,1,43,1,4,1
60,25050,1,7,43,1,4,1
15,85000,1,7,35,7,4,1
44,103001,1,1,43,1,1,1
45,70001,1,1,44,1,1,1
13,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
79,53180,1,5,44,1,1,1
80,85592,1,5,43,1,1,1
64,716500,1,1,44,1,1,1
63,44500,1,5,43,1,1,1
76,138415,0,5,44,5,1,1
46,101015,1,4,43,1,1,1
45,23010,1,1,43,1,1,1
17,0,1,7,36,7,1,1
13,0,1,0,0,7,1,1
69,31739,1,5,43,1,1,1
70,100772,1,5,44,1,1,1
67,40811,1,5,44,1,1,1
63,105012,1,1,43,1,1,1
53,148760,1,1,44,6,1,1
15,0,1,7,35,7,1,1
14,0,1,0,0,7,1,1
13,0,1,0,0,7,1,1
55,55001,0,1,43,6,5,1
55,190297,1,1,43,1,1,1
69,87820,1,5,39,1,1,1
36,70165,0,1,43,7,1,1
29,154750,0,1,44,7,1,1
32,36050,1,1,40,1,1,1
32,57850,1,1,40,1,1,1
0,0,1,0,0,7,1,1
47,25000,1,1,36,1,1,1
50,48292,1,1,33,1,1,1
22,28502,1,4,39,7,1,1
20,30000,1,1,39,7,1,1
18,15100,1,1,39,7,1,1
52,110588,1,1,40,1,1,1
52,61200,1,1,40,1,1,1
24,16000,1,1,40,7,1,1
18,6000,1,7,40,7,1,1
6,0,1,0,0,7,1,1
42,55501,1,1,43,1,1,1
45,55521,1,5,43,1,1,1
8,0,1,0,0,7,1,1
85,33999,0,5,39,4,1,1
39,15010,1,1,43,1,1,1
41,80360,1,1,43,1,1,1
9,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
85,9196,0,5,43,4,1,1
34,790500,0,1,39,7,1,2
39,165353,1,1,43,1,1,1
42,77319,1,1,40,1,1,1
16,0,1,7,35,7,1,1
8,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
69,26952,1,5,43,1,4,1
75,134500,1,5,43,1,4,1
39,36725,1,1,44,1,1,1
39,150210,1,1,44,1,1,1
9,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
72,152740,1,5,39,1,1,1
68,20462,1,5,39,1,1,1
31,93110,0,1,43,7,1,1
29,40050,0,1,44,7,1,1
40,22025,1,1,44,1,1,1
38,261463,1,1,46,1,1,1
8,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
75,34180,2,5,46,1,1,1
75,12000,2,5,44,1,1,1
36,160600,0,1,44,7,1,1
48,79005,1,1,40,1,1,1
46,52555,1,1,40,1,1,1
12,0,1,0,0,7,1,1
11,0,1,0,0,7,1,1
36,82377,1,1,44,1,1,1
36,231977,1,1,43,1,1,1
4,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
73,10978,1,5,39,1,1,1
75,6479,1,5,39,1,1,1
47,151615,1,1,43,1,1,1
47,55302,1,1,43,1,1,1
10,0,1,0,0,7,1,1
68,86002,1,1,40,5,1,1
25,40000,1,1,39,7,1,1
35,96030,1,1,40,1,1,1
33,56513,1,1,40,1,1,1
10,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
63,46924,1,7,39,5,1,2
22,63010,1,1,40,7,1,1
40,15000,1,4,39,6,2,1
17,1500,1,4,37,7,2,1
4,0,1,0,0,7,2,1
74,44644,1,5,43,1,2,1
73,19282,1,5,39,1,4,1
59,250,1,5,44,1,1,1
61,550250,1,1,45,1,1,1
60,180183,1,1,43,5,1,1
30,21000,1,1,44,7,1,2
25,2500,1,7,42,7,1,2
24,13344,1,1,39,7,1,2
53,80701,1,1,44,1,1,1
54,40301,1,1,44,1,1,1
13,0,1,0,0,7,1,1
68,67431,0,1,43,5,1,1
67,57233,1,1,39,1,1,1
65,0,1,6,39,1,1,1
43,85355,1,1,44,1,1,1
42,60181,1,1,41,1,1,1
4,0,1,0,0,7,1,1
47,68000,1,1,39,1,1,2
44,0,1,7,39,1,1,2
24,35000,1,1,40,7,1,1
18,0,1,7,37,7,1,1
11,0,1,0,0,7,1,1
57,243000,1,1,43,1,1,1
55,0,1,7,43,1,1,1
30,146502,1,1,45,1,1,1
31,99600,1,1,43,1,1,1
1,0,1,0,0,7,1,1
42,30000,1,1,33,1,1,1
42,50000,1,1,33,1,1,1
23,60000,1,1,39,7,1,1
22,50000,1,1,39,7,1,1
16,0,1,7,35,7,1,1
42,91485,1,1,43,2,1,1
34,101000,1,0,43,1,1,1
4,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
3,0,0,0,0,7,1,1
54,80001,0,1,43,7,4,1
70,174807,1,1,43,3,1,1
41,48010,1,1,43,7,1,1
74,13515,0,5,40,5,1,1
62,31736,0,1,41,7,1,1
54,114678,1,1,44,1,1,1
54,175000,1,1,44,1,1,1
23,8000,1,1,43,7,1,1
17,0,1,7,36,7,1,1
61,0,1,7,33,1,1,1
65,88500,1,1,33,1,1,1
60,42500,1,1,33,1,1,1
59,31200,1,1,33,1,1,1
43,35000,0,1,33,3,1,2
50,201004,1,1,42,1,1,1
51,1,1,6,40,1,1,1
10,0,1,0,0,7,1,1
52,93246,1,1,43,1,1,1
51,111172,1,1,43,1,1,1
24,18005,1,1,42,7,1,1
62,111550,1,1,43,1,1,1
59,78400,1,1,43,1,1,1
28,77200,1,1,46,7,1,1
34,54410,1,1,39,5,1,2
11,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
29,51080,1,1,39,7,1,1
39,55050,1,1,37,5,1,1
24,25000,1,1,39,7,1,1
30,161931,0,1,43,7,1,1
66,25630,1,5,44,1,1,1
57,226627,1,1,43,1,1,1
24,16608,1,7,40,3,1,1
22,22000,1,2,40,7,1,1
59,38001,1,1,33,1,1,1
65,26000,1,2,33,1,1,2
39,28000,1,7,32,7,1,2
29,35000,0,1,43,7,1,2
37,60000,0,1,39,7,1,2
63,703751,1,1,39,1,1,1
61,233901,1,1,39,1,1,1
17,25,1,7,37,7,1,1
17,25,1,7,37,7,1,1
40,52000,1,1,44,1,1,1
42,0,1,7,42,1,1,1
21,0,1,1,41,7,1,1
18,4500,1,1,39,7,1,1
10,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
7,0,1,0,0,7,1,1
68,54283,1,5,46,1,4,1
67,88751,1,5,44,1,4,1
55,26040,0,6,40,5,2,1
52,705161,1,1,44,1,4,1
47,138101,1,1,44,1,4,1
21,20000,1,1,40,7,4,1
21,0,1,7,37,7,4,1
2,0,1,0,0,7,4,1
47,19700,1,4,44,1,1,1
45,620200,1,1,44,1,4,1
13,0,1,0,0,7,8,1
11,0,1,0,0,7,8,1
9,0,1,0,0,7,8,1
52,100005,0,1,41,3,2,1
80,15001,1,5,38,1,4,1
78,15001,1,5,38,1,4,1
74,19979,1,5,44,6,4,1
40,103000,1,1,44,7,4,1
45,302995,1,1,43,1,1,1
45,2995,1,7,43,1,1,1
10,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
49,128261,1,1,43,1,1,1
47,45102,1,1,42,1,1,1
20,415,1,4,39,7,1,1
18,200,1,5,39,7,1,1
16,0,1,7,36,7,1,1
13,0,1,0,0,7,1,1
32,175164,1,1,40,1,1,1
32,38307,1,7,43,1,4,1
50,40252,1,1,39,1,1,1
52,80982,1,1,39,1,1,1
13,0,1,0,0,7,1,1
51,106655,1,1,44,1,4,1
52,198205,1,1,44,1,4,1
16,0,1,7,35,7,4,1
51,51607,1,1,39,1,1,1
55,100011,1,1,39,1,1,1
13,0,1,0,0,7,1,1
46,91502,1,1,43,1,1,1
42,122075,1,1,44,1,1,1
5,0,1,0,0,7,1,1
52,166880,1,1,44,4,1,1
21,40075,1,1,40,7,2,1
16,1900,1,1,35,7,2,1
33,60015,1,1,42,1,1,1
32,70043,1,1,44,1,1,1
0,0,1,0,0,7,1,1
0,0,1,0,0,7,1,1
44,141006,1,1,43,1,1,1
33,86456,1,1,43,1,1,1
0,0,1,0,0,7,1,1
47,78909,1,1,44,1,1,1
46,102644,1,1,43,1,1,1
15,1000,1,7,34,7,1,1
13,0,1,0,0,7,1,1
41,92500,1,1,40,1,1,1
38,45500,1,1,44,1,1,1
7,0,1,0,0,7,1,1
5,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
30,402,1,7,43,7,1,1
1,0,1,0,0,7,1,1
36,131115,0,1,43,7,1,1
43,50000,1,1,42,1,1,1
43,0,1,7,43,1,1,1
6,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
43,65100,1,1,44,1,1,1
43,0,1,7,41,1,1,2
17,0,1,7,36,7,1,1
14,0,1,0,0,7,1,1
24,43520,0,1,40,7,1,1
34,24002,0,7,39,7,1,1
66,50067,0,1,43,5,1,1
38,50051,0,1,42,5,1,1
73,19800,0,5,39,5,1,1
59,5,1,7,41,1,1,1
55,114550,1,1,40,1,1,1
27,80502,1,1,43,7,1,1
50,26700,1,1,41,7,1,2
72,55604,0,1,44,5,1,1
41,32000,0,1,44,7,1,1
69,18681,1,5,39,1,1,1
73,52211,1,5,39,1,1,1
31,23010,1,4,41,7,1,1
68,72002,1,5,44,5,1,1
36,50701,1,1,44,7,1,1
39,92000,1,1,42,1,1,1
43,50700,1,1,39,1,1,1
61,388210,1,1,43,1,1,1
57,46010,1,1,41,1,1,1
57,238512,0,1,43,4,1,1
75,34324,0,5,42,4,1,1
73,23543,0,5,40,5,1,1
29,109069,0,1,43,7,1,1
80,21441,0,5,39,7,1,1
27,46000,1,1,43,1,1,1
27,47002,1,1,41,1,1,1
55,55126,1,1,43,1,1,1
54,111883,1,1,43,1,1,1
24,37002,1,1,43,7,1,1
62,48296,0,6,40,4,1,1
78,34545,1,5,39,1,2,1
74,60831,1,5,39,1,2,1
42,70000,1,1,35,1,1,1
39,8000,1,1,34,1,1,1
14,0,1,0,0,7,1,1
11,0,1,0,0,7,1,1
57,61091,0,1,43,4,2,1
41,208801,1,1,43,1,1,1
40,40001,1,1,44,1,1,1
14,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
55,181500,1,1,41,1,4,1
48,4555,1,2,43,1,4,1
19,300,1,4,39,7,4,1
16,500,1,7,36,7,4,1
15,401,1,7,35,7,4,1
14,0,1,0,0,7,4,1
14,0,1,0,0,7,4,1
13,0,1,0,0,7,4,1
74,94099,1,1,36,1,1,1
74,32311,1,5,44,1,1,1
68,45737,1,5,43,1,1,1
69,74063,1,5,39,1,1,1
33,75840,1,1,44,1,1,1
30,60100,1,1,44,1,1,1
42,213724,0,1,44,7,1,1
80,11579,1,5,38,1,1,1
80,16584,1,5,38,1,1,1
78,29790,0,5,35,4,1,1
51,86521,1,1,43,1,1,1
48,195308,1,1,44,1,1,1
20,1938,1,1,40,7,1,1
53,99172,1,1,43,6,1,1
22,33200,1,1,43,7,1,1
61,90000,1,1,43,5,1,1
34,10000,1,1,40,7,1,2
61,4801,1,5,41,1,1,1
69,169289,1,5,42,1,1,1
44,35201,1,1,41,1,1,1
42,55753,1,1,40,1,1,1
9,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
59,118001,0,1,41,7,1,1
45,200003,1,1,43,1,1,1
46,76001,1,1,44,1,1,1
18,3500,1,7,37,7,1,1
16,3500,1,4,35,7,1,1
14,0,1,0,0,7,1,1
12,0,1,0,0,7,1,1
47,215683,1,1,43,1,1,1
51,25400,1,1,42,1,1,1
17,3902,1,1,36,7,1,1
80,19809,1,5,43,1,1,1
85,15999,1,5,43,1,1,1
53,140553,0,1,42,5,1,1
33,43300,1,1,41,1,1,1
34,134007,1,1,43,1,1,1
10,0,1,0,0,7,1,1
4,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
53,30000,1,1,39,1,1,1
52,52000,1,1,35,1,1,1
36,6000,1,7,35,1,1,2
39,24000,1,1,35,1,1,2
16,0,1,7,34,7,1,1
80,22379,0,5,43,5,1,1
53,24000,1,1,35,1,1,1
58,0,1,6,35,1,1,1
21,30000,1,1,39,7,1,2
80,7440,1,5,31,7,1,1
34,45000,1,1,39,1,1,1
33,73025,1,1,39,1,1,1
11,0,1,0,0,7,1,1
76,18779,2,5,33,1,1,1
66,18000,2,5,44,1,1,1
48,65301,1,1,44,1,1,1
49,128301,1,1,44,1,1,1
19,5020,1,1,37,7,1,1
16,10,1,7,35,7,1,1
80,13464,0,5,40,7,1,1
62,74001,1,1,33,1,1,1
66,19344,1,5,39,1,1,1
29,75000,1,1,41,7,1,1
85,15948,1,5,33,4,1,1
32,30000,1,1,35,1,1,1
40,0,1,7,33,1,1,1
18,500,1,7,37,7,1,1
8,0,1,0,0,7,1,1
7,0,1,0,0,7,1,1
0,0,1,0,0,7,1,1
21,45551,1,1,40,7,1,1
27,70002,1,1,43,3,1,1
18,1,1,7,37,7,1,1
58,70808,2,3,34,1,1,1
50,22004,2,1,42,1,1,1
56,57750,1,1,40,1,1,1
55,30510,1,1,40,1,1,1
27,90016,1,1,43,7,1,1
25,3100,1,7,43,7,1,1
80,15000,1,5,33,1,1,1
75,0,1,7,33,1,1,1
20,27300,1,1,39,7,1,2
19,11700,1,1,40,7,1,1
10,0,1,0,0,7,1,1
40,32000,2,1,33,1,1,2
37,33280,2,1,33,1,1,2
36,8000,1,1,37,1,1,1
33,55000,1,1,37,1,1,1
6,0,1,0,0,7,1,1
4,0,1,0,0,7,1,1
80,14400,1,5,35,1,1,1
72,25000,1,1,33,1,1,1
34,65001,1,1,39,1,1,1
29,35503,1,1,39,1,1,1
6,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
44,29000,1,2,39,1,1,2
40,34000,1,1,33,1,1,1
17,5000,1,1,37,7,1,1
14,0,1,0,0,7,1,1
12,0,1,0,0,7,1,1
49,118005,1,1,39,1,1,1
47,128005,1,1,42,1,1,1
17,14202,1,1,38,7,1,1
60,45000,1,6,36,4,1,1
25,60001,1,1,39,7,1,1
16,0,1,7,35,7,1,1
62,149630,1,1,42,1,1,1
60,50780,1,1,43,1,1,1
25,62630,1,1,43,7,1,1
56,14400,1,6,35,1,1,1
62,58000,1,3,32,1,1,1
26,35200,1,1,39,7,1,1
18,0,1,7,40,7,1,1
36,0,1,7,33,1,1,2
37,24000,1,1,35,1,1,2
14,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
40,1,1,7,40,1,1,1
37,56361,1,1,39,1,1,1
11,0,1,0,0,7,1,1
0,0,1,0,0,7,1,1
38,135000,1,1,39,1,1,2
47,0,1,1,43,1,1,2
12,0,1,0,0,7,1,2
11,0,1,0,0,7,1,2
39,68000,1,1,42,7,1,1
21,6500,1,1,43,7,1,1
80,20519,2,5,33,1,1,1
76,24179,2,5,32,1,1,1
44,34000,1,2,39,1,1,1
43,0,1,7,39,1,1,1
21,0,1,7,40,7,1,1
17,0,1,7,36,7,1,1
13,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
46,15000,1,1,35,1,1,2
49,16000,1,4,33,1,1,2
17,0,1,7,37,7,1,1
64,37840,1,4,33,1,1,1
55,13231,1,1,36,1,1,1
20,13260,1,1,40,7,1,1
69,12419,1,5,33,5,1,1
43,0,1,7,32,5,1,2
30,118301,1,1,39,1,1,1
32,50403,1,1,39,1,1,1
11,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
0,0,1,0,0,7,1,1
69,39454,1,1,40,1,1,1
42,18000,1,7,40,1,2,1
33,101600,1,1,44,1,1,1
32,0,1,7,43,1,1,1
2,0,1,0,0,7,1,1
0,0,1,0,0,7,1,1
56,172000,1,1,43,1,1,1
47,0,1,7,43,1,1,1
16,0,1,7,37,7,1,1
13,0,1,0,0,7,1,1
11,0,1,0,0,7,1,1
80,38670,1,5,40,4,1,1
19,0,1,1,39,7,1,1
46,3,2,7,39,1,1,1
42,19000,2,1,39,1,1,1
9,0,2,0,0,7,1,1
49,58924,1,7,39,1,1,1
56,82881,1,1,39,1,1,1
45,40001,1,4,39,7,1,1
45,28000,1,7,36,7,1,1
45,5000,1,1,39,7,1,1
31,55105,1,1,42,1,1,1
30,18025,1,1,43,1,1,1
10,0,1,0,0,7,1,1
6,0,1,0,0,7,1,1
80,16379,1,5,32,4,1,1
46,30850,2,1,33,1,1,2
34,37000,2,1,33,1,1,2
15,0,2,7,34,7,1,1
13,0,2,0,0,7,1,1
7,0,2,0,0,7,1,1
52,64800,1,4,40,5,1,1
16,0,1,7,36,7,1,1
51,60000,0,1,40,5,1,2
37,0,0,7,39,7,1,1
53,98375,1,1,44,1,1,1
53,132602,1,1,46,1,1,1
21,14601,1,1,43,7,1,1
19,17604,1,7,40,7,1,1
70,59207,1,5,39,1,1,1
76,68025,1,5,39,1,1,1
78,117603,0,5,41,5,1,1
43,83125,1,1,39,1,1,1
39,0,1,7,40,1,1,1
16,6010,1,1,36,7,1,1
65,80002,1,1,42,1,1,1
65,108161,1,1,39,1,1,1
38,12010,1,1,43,7,1,2
34,30000,2,1,39,7,1,2
7,0,2,0,0,7,1,1
71,21993,1,5,40,1,1,1
73,73858,1,5,43,1,1,1
31,60826,1,0,43,1,1,1
36,102002,1,1,42,2,1,1
2,0,1,0,0,7,1,1
49,44192,1,4,40,5,1,1
15,0,1,7,35,7,1,1
13,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
43,301629,1,1,40,1,1,1
43,1625,1,7,40,1,1,1
18,17501,1,1,37,3,1,1
28,166606,1,1,42,1,1,1
28,1,1,7,39,1,1,1
30,67000,1,1,40,1,1,1
27,20000,1,1,40,1,1,1
8,0,1,0,0,7,1,1
7,0,1,0,0,7,1,1
35,21061,1,1,43,1,1,1
36,68000,1,1,44,1,1,1
37,64900,1,1,40,1,1,1
39,0,1,7,40,1,1,1
6,0,1,0,0,7,1,1
45,80207,1,1,44,5,1,2
13,0,1,0,0,7,1,1
12,0,1,0,0,7,1,1
51,59621,1,1,39,1,1,1
50,100810,1,1,39,1,1,1
20,28310,1,1,39,7,1,1
16,300,1,7,35,7,1,1
45,155062,1,1,44,1,1,1
47,43003,1,1,40,1,1,1
10,0,1,0,0,7,1,1
74,22283,0,6,31,7,1,1
52,13764,0,6,31,7,1,1
58,14748,0,6,31,7,1,1
61,6432,0,6,31,7,1,1
70,360,0,6,31,7,2,1
61,21468,0,6,31,7,1,1
34,360,0,6,31,7,1,1
69,13344,0,6,31,7,1,1
85,25981,0,5,43,4,1,1
36,2392,1,7,42,1,2,1
53,150002,1,1,39,1,2,1
18,5000,1,1,38,7,2,1
16,0,1,7,36,7,2,1
6,0,1,0,0,7,2,1
43,46000,1,1,39,1,1,1
41,31000,1,1,39,1,1,1
13,0,1,0,0,7,1,1
9,0,1,0,0,7,1,1
58,216808,1,1,46,1,4,1
49,100160,1,1,44,1,4,1
80,13440,0,5,40,5,1,1
63,74201,1,5,44,1,1,1
62,18300,1,5,44,1,1,1
71,34342,1,5,40,4,1,1
22,75000,1,1,42,7,1,1
67,34605,1,5,43,1,1,1
73,129849,1,5,43,1,1,1
68,201001,1,5,43,1,1,1
68,80654,1,5,44,1,1,1
50,133595,0,1,46,7,1,1
76,53316,0,1,42,4,1,1
47,55610,1,1,39,5,1,1
68,12010,1,5,33,4,1,1
33,60010,1,1,40,7,1,1
64,41609,0,5,39,5,2,1
55,30000,0,1,34,7,2,2
42,30000,0,1,34,7,2,2
63,10800,1,5,39,1,1,2
53,0,1,7,38,1,1,2
34,7800,1,1,39,7,1,2
85,12180,0,5,39,4,1,1
79,152916,1,5,43,1,1,1
72,40002,1,1,41,1,1,1
34,2300,1,7,44,1,1,1
33,303991,1,1,45,1,1,1
2,0,1,0,0,7,1,1
61,181400,1,1,45,1,1,1
52,3400,1,7,40,1,1,1
11,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
80,47779,1,5,39,4,1,1
62,132600,1,1,43,1,1,1
56,162100,1,1,45,1,4,1
18,4635,1,7,40,7,8,1
17,35,1,7,36,7,8,1
64,65002,0,1,40,5,1,1
54,181012,0,5,43,5,1,1
43,44800,1,1,39,1,1,1
41,56000,1,1,39,1,1,1
22,50000,1,1,39,7,1,1
16,0,1,7,37,7,1,1
71,20519,2,5,33,1,1,1
67,24179,2,5,33,1,1,1
55,161524,1,1,44,1,1,1
53,106006,1,1,43,1,1,1
23,28,1,1,43,7,1,1
55,118950,1,5,40,1,1,1
54,180310,1,1,43,1,1,1
19,30000,1,1,39,7,1,1
56,106899,1,1,43,1,1,1
57,35522,1,1,42,1,1,1
54,121251,1,1,44,1,1,1
59,110350,1,1,44,1,1,1
14,0,1,0,0,7,1,1
68,16545,0,5,34,5,1,1
39,92852,1,1,34,1,1,1
42,0,1,7,34,1,1,1
64,60775,0,5,44,7,1,1
29,22001,0,1,39,7,1,2
32,59065,1,0,42,1,1,1
32,1,1,7,40,2,1,1
10,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
48,100111,1,1,39,1,4,1
49,0,1,7,39,1,4,1
16,0,1,7,36,7,4,1
75,47046,0,1,43,4,1,1
31,50002,1,1,39,1,2,1
30,5006,1,1,39,1,2,1
8,0,1,0,0,7,2,1
5,0,1,0,0,7,2,1
0,0,1,0,0,7,2,1
85,13979,1,5,31,1,1,1
80,6179,1,5,31,1,1,1
34,3000,1,1,31,3,1,2
28,0,2,7,40,7,1,2
12,0,2,0,0,7,1,2
11,0,2,0,0,7,1,2
10,0,2,0,0,7,1,2
9,0,2,0,0,7,1,2
44,14401,1,6,33,1,1,1
44,30000,1,1,33,1,1,1
24,35000,1,1,40,7,1,1
21,37000,1,1,39,7,1,1
5,0,1,0,0,7,1,1
48,180005,1,1,43,1,1,1
43,300078,1,1,43,1,1,1
16,300,1,1,36,7,1,1
6,0,1,0,0,7,1,1
74,34292,0,5,40,4,1,1
71,80800,1,7,43,1,1,1
59,72050,1,1,39,1,1,1
32,80000,1,1,39,1,1,1
33,94000,1,1,40,1,1,1
4,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
64,46601,0,1,38,4,2,2
66,1065,0,5,38,4,2,1
62,256500,1,1,43,1,1,1
57,172501,1,6,43,1,1,1
53,28000,1,1,33,7,1,2
58,27001,2,1,39,7,1,2
14,0,2,0,0,7,1,1
53,28000,0,1,33,7,1,2
68,284785,1,5,44,1,1,1
69,69957,1,5,44,1,1,1
37,13769,1,1,43,7,1,1
28,40000,1,1,43,1,1,1
27,112050,1,1,43,1,1,1
44,16110,1,4,44,1,1,1
41,200511,1,1,43,1,1,1
16,0,1,7,36,7,1,1
13,0,1,0,0,7,1,1
10,0,1,0,0,7,1,1
7,0,1,0,0,7,1,1
35,1280013,1,1,44,1,1,1
33,40495,1,7,44,1,1,1
2,0,1,0,0,7,1,1
0,0,1,0,0,7,1,1
48,15177,1,1,44,1,1,1
49,45257,1,1,43,1,1,1
23,30508,1,1,40,7,1,1
13,0,1,0,0,7,1,1
36,31940,1,1,39,5,1,1
15,0,1,7,35,7,1,1
5,0,1,0,0,7,1,1
37,25000,0,1,40,7,1,1
55,96275,1,1,44,5,1,2
13,0,1,0,0,7,1,1
29,39010,1,1,39,7,1,1
80,0,1,5,34,4,1,1
66,40192,2,4,39,1,1,1
58,30010,2,1,39,1,1,1
85,26828,0,5,43,4,1,1
34,207122,1,1,44,1,1,1
34,90912,1,1,40,1,1,1
3,0,1,0,0,7,1,1
1,0,1,0,0,7,1,1
45,0,1,7,39,1,1,1
45,109510,1,1,40,1,8,1
12,0,1,0,0,7,8,1
53,97762,1,1,40,1,1,1
54,50540,1,1,43,1,1,1
18,6300,1,1,37,7,1,1
32,40020,1,0,40,1,1,1
32,55350,1,1,40,2,1,1
4,0,1,0,0,7,1,1
68,39492,0,5,40,5,1,1
65,15201,0,5,43,5,1,1
64,50000,1,1,39,1,1,2
49,46040,1,1,39,1,1,2
19,29000,1,1,40,7,1,1
50,174125,1,1,43,1,1,1
52,156001,1,5,42,1,1,1
19,10008,1,4,39,7,4,2
55,50010,1,1,43,6,4,2
30,110000,0,1,45,7,1,1
34,96120,0,1,43,7,1,1
73,21780,0,5,40,7,2,1
69,123601,1,1,40,1,1,1
57,92000,1,1,40,1,1,1
85,34085,1,5,40,1,1,1
80,38239,1,5,40,1,1,1
33,43001,1,1,36,4,1,2
15,0,1,7,34,7,1,1
10,0,1,0,0,7,1,1
8,0,1,0,0,7,1,1
39,0,0,7,39,7,1,1
85,21459,0,5,39,7,1,1
74,25577,1,5,32,1,1,1
73,22510,1,5,39,1,1,1
64,0,1,5,39,1,1,1
62,50000,1,1,39,1,1,1
31,48000,1,1,44,7,1,2
35,14000,0,7,42,5,1,1
54,0,1,7,35,1,1,2
52,38100,1,1,34,1,1,2
28,47502,1,1,40,7,1,2
43,34010,1,1,38,1,1,1
45,30010,1,4,38,1,1,1
24,45770,1,1,40,7,1,1
22,16640,1,7,39,7,1,1
16,0,1,7,35,7,1,1
28,125040,1,1,40,7,1,1
56,15000,1,1,39,5,1,2
24,25000,1,1,40,7,1,2
57,10621,0,6,31,7,2,1
36,200003,1,1,40,1,6,1
32,70017,1,1,40,1,2,1
12,0,1,0,0,7,6,1
35,150000,0,1,43,3,4,1
37,150000,0,1,43,3,4,1
35,150000,0,1,43,3,4,1
30,150000,0,1,43,7,4,1
28,101599,0,1,43,7,4,1
29,105250,0,1,43,7,1,1
61,92944,0,5,43,5,2,1
36,10800,0,1,39,7,2,1
32,35000,1,1,43,7,1,1
4,0,1,0,0,7,1,1
3,0,1,0,0,7,1,1
54,16271,0,6,31,7,2,1
21,0,0,6,31,7,4,1
46,129545,1,4,43,1,1,1
43,90812,1,1,44,1,1,1
11,0,1,0,0,7,1,1
51,156606,1,2,44,1,4,1
48,40006,1,7,44,1,4,1
16,0,1,7,35,7,4,1
13,0,1,0,0,7,4,1
45,246250,1,1,44,1,4,1
45,117250,1,1,46,1,4,1
36,106800,1,1,44,1,4,1
36,193650,1,1,43,1,1,1
3,0,1,0,0,7,8,1
48,115069,1,1,44,1,4,1
47,10106,1,2,43,1,4,1
20,0,1,7,39,7,4,1
16,0,1,7,35,7,4,1
44,150051,1,1,44,1,4,1
38,0,1,7,43,1,4,1
17,0,1,7,36,7,4,1
12,0,1,0,0,7,4,1
8,0,1,0,0,7,4,1
80,13044,0,5,39,4,4,1
68,10379,0,5,36,6,2,1
45,85005,1,1,41,1,1,1
46,75025,1,1,43,1,1,1
5,0,1,0,0,7,1,1
46,60001,1,1,40,7,1,1
26,40001,1,1,42,7,1,1
67,32001,1,1,44,5,1,1
45,45321,2,1,40,7,1,1
12,0,2,0,0,7,1,1
35,139785,1,1,40,1,1,1
35,30110,1,1,40,1,1,1
15,0,1,7,34,7,1,1
9,0,1,0,0,7,1,1
2,0,1,0,0,7,1,1
46,28288,1,7,34,1,1,1
43,60000,1,1,34,1,1,1
17,7000,1,1,37,7,1,1
8,0,1,0,0,7,1,1
51,66135,1,1,43,1,4,1
61,221275,1,1,41,1,4,1
16,0,1,7,36,7,4,1
49,74455,1,1,44,1,1,1
50,65000,1,1,40,1,1,1
15,0,1,7,34,7,1,1
10,0,1,0,0,7,1,1
28,10464,1,7,43,7,8,1
57,27727,2,7,44,1,1,1
57,1219999,2,1,45,1,4,1
46,140000,1,1,44,1,8,1
43,261250,1,1,44,1,1,1
